Date,Region_Name,Area_Code,Average_Price_SA
2023-02-01,United Kingdom,K02000001,260011
2023-03-01,England,E92000001,282300
2023-03-01,Scotland,S92000003,176237
2023-03-01,Wales,W92000004,198868
2023-03-01,North West,E12000002,196121
2023-03-01,Yorkshire and The Humber,E12000003,188506
2023-03-01,East Midlands,E12000004,231631
2023-03-01,West Midlands Region,E12000005,231321
2023-03-01,East of England,E12000006,337753
2023-03-01,London,E12000007,561629
2023-03-01,South East,E12000008,384109
2023-03-01,South West,E12000009,307381
2023-03-01,North East,E12000001,146005
2023-03-01,England and Wales,K04000001,276640
2023-03-01,Great Britain,K03000001,261790
2023-03-01,United Kingdom,K02000001,258531
2023-04-01,Wales,W92000004,195916
2023-04-01,Scotland,S92000003,176251
2023-04-01,England,E92000001,281839
2023-04-01,East Midlands,E12000004,232194
2023-04-01,West Midlands Region,E12000005,233604
2023-04-01,East of England,E12000006,333447
2023-04-01,London,E12000007,565190
2023-04-01,South East,E12000008,382694
2023-04-01,North West,E12000002,196136
2023-04-01,Yorkshire and The Humber,E12000003,192374
2023-04-01,South West,E12000009,305037
2023-04-01,North East,E12000001,148581
2023-04-01,England and Wales,K04000001,276309
2023-04-01,Great Britain,K03000001,261418
2023-04-01,United Kingdom,K02000001,258197
2023-05-01,England,E92000001,280884
2023-05-01,Wales,W92000004,199865
2023-05-01,Scotland,S92000003,179618
2023-05-01,North West,E12000002,196959
2023-05-01,North East,E12000001,148349
2023-05-01,Yorkshire and The Humber,E12000003,190099
2023-05-01,East Midlands,E12000004,231013
2023-05-01,West Midlands Region,E12000005,234476
2023-05-01,East of England,E12000006,332030
2023-05-01,London,E12000007,563356
2023-05-01,South West,E12000009,304852
2023-05-01,South East,E12000008,380197
2023-05-01,England and Wales,K04000001,275617
2023-05-01,Great Britain,K03000001,261161
2023-05-01,United Kingdom,K02000001,257988
2023-06-01,England,E92000001,281253
2023-06-01,Scotland,S92000003,176385
2023-06-01,Wales,W92000004,198636
2023-06-01,South East,E12000008,378998
2023-06-01,North East,E12000001,149362
2023-06-01,East of England,E12000006,333061
2023-06-01,London,E12000007,555692
2023-06-01,South West,E12000009,303743
2023-06-01,North West,E12000002,197356
2023-06-01,Yorkshire and The Humber,E12000003,193152
2023-06-01,East Midlands,E12000004,232438
2023-06-01,West Midlands Region,E12000005,234920
2023-06-01,England and Wales,K04000001,275902
2023-06-01,Great Britain,K03000001,261010
2023-06-01,United Kingdom,K02000001,257797
2023-07-01,Scotland,S92000003,177366
2023-07-01,Wales,W92000004,199917
2023-07-01,England,E92000001,281023
2023-07-01,Yorkshire and The Humber,E12000003,194002
2023-07-01,South East,E12000008,378959
2023-07-01,North East,E12000001,149782
2023-07-01,North West,E12000002,197201
2023-07-01,East Midlands,E12000004,232384
2023-07-01,West Midlands Region,E12000005,235724
2023-07-01,East of England,E12000006,334755
2023-07-01,London,E12000007,556108
2023-07-01,South West,E12000009,305260
2023-07-01,England and Wales,K04000001,275824
2023-07-01,Great Britain,K03000001,261063
2023-07-01,United Kingdom,K02000001,257894
2023-08-01,Scotland,S92000003,177992
2023-08-01,Wales,W92000004,200093
2023-08-01,England,E92000001,280976
2023-08-01,North East,E12000001,152971
2023-08-01,Yorkshire and The Humber,E12000003,195112
2023-08-01,London,E12000007,552852
2023-08-01,West Midlands Region,E12000005,234969
2023-08-01,East of England,E12000006,332436
2023-08-01,South East,E12000008,377223
2023-08-01,South West,E12000009,304047
2023-08-01,East Midlands,E12000004,232605
2023-08-01,North West,E12000002,197306
2023-08-01,England and Wales,K04000001,275772
2023-08-01,Great Britain,K03000001,261215
2023-08-01,United Kingdom,K02000001,258002
2023-09-01,Scotland,S92000003,177562
2023-09-01,Wales,W92000004,200715
2023-09-01,England,E92000001,280181
2023-09-01,West Midlands Region,E12000005,235102
2023-09-01,North East,E12000001,149860
2023-09-01,North West,E12000002,197584
2023-09-01,Yorkshire and The Humber,E12000003,192783
2023-09-01,East Midlands,E12000004,231434
2023-09-01,East of England,E12000006,331067
2023-09-01,London,E12000007,557541
2023-09-01,South East,E12000008,375477
2023-09-01,South West,E12000009,301775
2023-09-01,England and Wales,K04000001,275009
2023-09-01,Great Britain,K03000001,260391
2023-09-01,United Kingdom,K02000001,257193
2023-10-01,England,E92000001,280070
2023-10-01,Scotland,S92000003,177424
2023-10-01,Wales,W92000004,198718
2023-10-01,East Midlands,E12000004,230689
2023-10-01,East of England,E12000006,329734
2023-10-01,North East,E12000001,149673
2023-10-01,North West,E12000002,198488
2023-10-01,Yorkshire and The Humber,E12000003,193553
2023-10-01,West Midlands Region,E12000005,234319
2023-10-01,London,E12000007,554168
2023-10-01,South East,E12000008,375580
2023-10-01,South West,E12000009,303047
2023-10-01,England and Wales,K04000001,274652
2023-10-01,Great Britain,K03000001,259958
2023-10-01,United Kingdom,K02000001,256804
2023-11-01,Scotland,S92000003,177331
2023-11-01,Wales,W92000004,198915
2023-11-01,England,E92000001,278708
2023-11-01,North East,E12000001,149208
2023-11-01,North West,E12000002,196828
2023-11-01,Yorkshire and The Humber,E12000003,191513
2023-11-01,West Midlands Region,E12000005,233301
2023-11-01,East of England,E12000006,327825
2023-11-01,London,E12000007,548116
2023-11-01,South East,E12000008,374201
2023-11-01,South West,E12000009,299607
2023-11-01,East Midlands,E12000004,231669
2023-11-01,England and Wales,K04000001,273343
2023-11-01,Great Britain,K03000001,259050
2023-11-01,United Kingdom,K02000001,255940
2023-12-01,England,E92000001,277380
2023-12-01,Wales,W92000004,199066
2023-12-01,Scotland,S92000003,177891
2023-12-01,North East,E12000001,149572
2023-12-01,North West,E12000002,198060
2023-12-01,South East,E12000008,367855
2023-12-01,Yorkshire and The Humber,E12000003,191641
2023-12-01,East Midlands,E12000004,228380
2023-12-01,West Midlands Region,E12000005,232612
2023-12-01,East of England,E12000006,325413
2023-12-01,London,E12000007,549158
2023-12-01,South West,E12000009,296800
2023-12-01,England and Wales,K04000001,272075
2023-12-01,Great Britain,K03000001,257847
2023-12-01,United Kingdom,K02000001,254721
2024-01-01,England,E92000001,278235
2024-01-01,Wales,W92000004,197674
2024-01-01,Scotland,S92000003,179357
2024-01-01,Yorkshire and The Humber,E12000003,191950
2024-01-01,South West,E12000009,299451
2024-01-01,North East,E12000001,148012
2024-01-01,North West,E12000002,197149
2024-01-01,East Midlands,E12000004,227382
2024-01-01,West Midlands Region,E12000005,232395
2024-01-01,East of England,E12000006,328967
2024-01-01,London,E12000007,550453
2024-01-01,South East,E12000008,369569
2024-01-01,England and Wales,K04000001,272965
2024-01-01,Great Britain,K03000001,259075
2024-01-01,United Kingdom,K02000001,256122
2024-02-01,Scotland,S92000003,179616
2024-02-01,Wales,W92000004,199802
2024-02-01,England,E92000001,277870
2024-02-01,North West,E12000002,197243
2024-02-01,Yorkshire and The Humber,E12000003,191815
2024-02-01,East Midlands,E12000004,228234
2024-02-01,West Midlands Region,E12000005,232212
2024-02-01,East of England,E12000006,325239
2024-02-01,South West,E12000009,298589
2024-02-01,South East,E12000008,370362
2024-02-01,London,E12000007,552151
2024-02-01,North East,E12000001,149379
2024-02-01,England and Wales,K04000001,272921
2024-02-01,Great Britain,K03000001,258996
2024-02-01,United Kingdom,K02000001,256011
2024-03-01,Scotland,S92000003,180636
2024-03-01,England,E92000001,278917
2024-03-01,Wales,W92000004,201262
2024-03-01,West Midlands Region,E12000005,231938
2024-03-01,London,E12000007,552647
2024-03-01,North East,E12000001,148054
2024-03-01,North West,E12000002,199294
2024-03-01,Yorkshire and The Humber,E12000003,192902
2024-03-01,East Midlands,E12000004,229029
2024-03-01,East of England,E12000006,324076
2024-03-01,South East,E12000008,370522
2024-03-01,South West,E12000009,298512
2024-03-01,England and Wales,K04000001,273877
2024-03-01,Great Britain,K03000001,260237
2024-03-01,United Kingdom,K02000001,257065
2024-04-01,Wales,W92000004,200101
2024-04-01,England,E92000001,280705
2024-04-01,Scotland,S92000003,180880
2024-04-01,North East,E12000001,148152
2024-04-01,London,E12000007,554538
2024-04-01,West Midlands Region,E12000005,236245
2024-04-01,East of England,E12000006,327337
2024-04-01,South East,E12000008,373118
2024-04-01,South West,E12000009,300443
2024-04-01,East Midlands,E12000004,229317
2024-04-01,North West,E12000002,200695
2024-04-01,Yorkshire and The Humber,E12000003,193935
2024-04-01,England and Wales,K04000001,275329
2024-04-01,Great Britain,K03000001,261304
2024-04-01,United Kingdom,K02000001,258439
2024-05-01,England,E92000001,282901
2024-05-01,Wales,W92000004,199602
2024-05-01,Scotland,S92000003,180352
2024-05-01,North West,E12000002,203699
2024-05-01,South East,E12000008,375804
2024-05-01,North East,E12000001,151089
2024-05-01,Yorkshire and The Humber,E12000003,195037
2024-05-01,East Midlands,E12000004,232023
2024-05-01,West Midlands Region,E12000005,237238
2024-05-01,East of England,E12000006,327961
2024-05-01,London,E12000007,561632
2024-05-01,South West,E12000009,301348
2024-05-01,England and Wales,K04000001,277074
2024-05-01,Great Britain,K03000001,262298
2024-05-01,United Kingdom,K02000001,259361
2024-06-01,England,E92000001,282160
2024-06-01,Scotland,S92000003,178851
2024-06-01,Wales,W92000004,202858
2024-06-01,East Midlands,E12000004,228153
2024-06-01,North East,E12000001,151362
2024-06-01,North West,E12000002,201609
2024-06-01,Yorkshire and The Humber,E12000003,196923
2024-06-01,West Midlands Region,E12000005,238116
2024-06-01,East of England,E12000006,327358
2024-06-01,London,E12000007,558673
2024-06-01,South East,E12000008,374903
2024-06-01,South West,E12000009,299975
2024-06-01,England and Wales,K04000001,276695
2024-06-01,Great Britain,K03000001,262173
2024-06-01,United Kingdom,K02000001,259280
2024-07-01,Scotland,S92000003,181999
2024-07-01,England,E92000001,281316
2024-07-01,Wales,W92000004,202434
2024-07-01,East of England,E12000006,328389
2024-07-01,West Midlands Region,E12000005,237203
2024-07-01,Yorkshire and The Humber,E12000003,196688
2024-07-01,North West,E12000002,202209
2024-07-01,North East,E12000001,150742
2024-07-01,East Midlands,E12000004,231695
2024-07-01,London,E12000007,552650
2024-07-01,South East,E12000008,374861
2024-07-01,South West,E12000009,299769
2024-07-01,England and Wales,K04000001,276072
2024-07-01,Great Britain,K03000001,262099
2024-07-01,United Kingdom,K02000001,259388
2024-08-01,Wales,W92000004,203510
2024-08-01,Scotland,S92000003,182091
2024-08-01,England,E92000001,282451
2024-08-01,Yorkshire and The Humber,E12000003,198900
2024-08-01,South West,E12000009,299467
2024-08-01,London,E12000007,560440
2024-08-01,South East,E12000008,377067
2024-08-01,North East,E12000001,151403
2024-08-01,North West,E12000002,203989
2024-08-01,East Midlands,E12000004,231093
2024-08-01,West Midlands Region,E12000005,237762
2024-08-01,East of England,E12000006,328872
2024-08-01,England and Wales,K04000001,277219
2024-08-01,Great Britain,K03000001,263104
2024-08-01,United Kingdom,K02000001,260390
2024-09-01,England,E92000001,283619
2024-09-01,Wales,W92000004,200269
2024-09-01,Scotland,S92000003,181775
2024-09-01,London,E12000007,561166
2024-09-01,Yorkshire and The Humber,E12000003,197408
2024-09-01,South West,E12000009,301409
2024-09-01,North East,E12000001,154258
2024-09-01,North West,E12000002,205029
2024-09-01,East Midlands,E12000004,233007
2024-09-01,West Midlands Region,E12000005,239191
2024-09-01,East of England,E12000006,329990
2024-09-01,South East,E12000008,377572
2024-09-01,England and Wales,K04000001,278182
2024-09-01,Great Britain,K03000001,263800
2024-09-01,United Kingdom,K02000001,261092
2024-10-01,Wales,W92000004,203818
2024-10-01,England,E92000001,284497
2024-10-01,Scotland,S92000003,183160
2024-10-01,Yorkshire and The Humber,E12000003,198064
2024-10-01,East Midlands,E12000004,234399
2024-10-01,West Midlands Region,E12000005,239034
2024-10-01,London,E12000007,560615
2024-10-01,South East,E12000008,378816
2024-10-01,East of England,E12000006,331238
2024-10-01,South West,E12000009,303427
2024-10-01,North East,E12000001,153567
2024-10-01,North West,E12000002,205191
2024-10-01,England and Wales,K04000001,279035
2024-10-01,Great Britain,K03000001,264686
2024-10-01,United Kingdom,K02000001,262239
2024-11-01,Wales,W92000004,204764
2024-11-01,Scotland,S92000003,183168
2024-11-01,England,E92000001,284978
2024-11-01,North West,E12000002,205731
2024-11-01,Yorkshire and The Humber,E12000003,199225
2024-11-01,East Midlands,E12000004,234507
2024-11-01,West Midlands Region,E12000005,241129
2024-11-01,East of England,E12000006,330551
2024-11-01,London,E12000007,559854
2024-11-01,South East,E12000008,376982
2024-11-01,South West,E12000009,299389
2024-11-01,North East,E12000001,153991
2024-11-01,England and Wales,K04000001,279544
2024-11-01,Great Britain,K03000001,265235
2024-11-01,United Kingdom,K02000001,262481
2024-12-01,England,E92000001,286375
2024-12-01,Wales,W92000004,201966
2024-12-01,Scotland,S92000003,183860
2024-12-01,North East,E12000001,156065
2024-12-01,North West,E12000002,206072
2024-12-01,Yorkshire and The Humber,E12000003,199973
2024-12-01,East Midlands,E12000004,236278
2024-12-01,West Midlands Region,E12000005,239921
2024-12-01,London,E12000007,558702
2024-12-01,South East,E12000008,380117
2024-12-01,South West,E12000009,303159
2024-12-01,East of England,E12000006,332503
2024-12-01,England and Wales,K04000001,280709
2024-12-01,Great Britain,K03000001,266163
2024-12-01,United Kingdom,K02000001,263384
2025-01-01,Wales,W92000004,206013
2025-01-01,Scotland,S92000003,185517
2025-01-01,England,E92000001,287349
2025-01-01,North East,E12000001,155125
2025-01-01,London,E12000007,564444
2025-01-01,North West,E12000002,208379
2025-01-01,Yorkshire and The Humber,E12000003,200615
2025-01-01,East Midlands,E12000004,236973
2025-01-01,West Midlands Region,E12000005,242048
2025-01-01,East of England,E12000006,332622
2025-01-01,South East,E12000008,382090
2025-01-01,South West,E12000009,302668
2025-01-01,England and Wales,K04000001,281992
2025-01-01,Great Britain,K03000001,267682
2025-01-01,United Kingdom,K02000001,265042
2025-02-01,Wales,W92000004,206019
2025-02-01,England,E92000001,288746
2025-02-01,Scotland,S92000003,186083
2025-02-01,West Midlands Region,E12000005,244029
2025-02-01,East of England,E12000006,332786
2025-02-01,London,E12000007,565207
2025-02-01,South West,E12000009,304260
2025-02-01,North West,E12000002,209818
2025-02-01,South East,E12000008,383206
2025-02-01,North East,E12000001,157816
2025-02-01,Yorkshire and The Humber,E12000003,202115
2025-02-01,East Midlands,E12000004,237859
2025-02-01,England and Wales,K04000001,283372
2025-02-01,Great Britain,K03000001,268882
2025-02-01,United Kingdom,K02000001,266263
2025-03-01,England,E92000001,294302
2025-03-01,Scotland,S92000003,186219
2025-03-01,Wales,W92000004,206420
2025-03-01,North West,E12000002,217687
2025-03-01,London,E12000007,560159
2025-03-01,South West,E12000009,309090
2025-03-01,South East,E12000008,386989
2025-03-01,East of England,E12000006,340134
2025-03-01,West Midlands Region,E12000005,247526
2025-03-01,East Midlands,E12000004,242248
2025-03-01,North East,E12000001,164840
2025-03-01,Yorkshire and The Humber,E12000003,209327
2025-03-01,England and Wales,K04000001,288354
2025-03-01,Great Britain,K03000001,273384
2025-03-01,United Kingdom,K02000001,270606
2025-04-01,Scotland,S92000003,187052
2025-04-01,England,E92000001,284252
2025-04-01,Wales,W92000004,207679
2025-04-01,North East,E12000001,152114
2025-04-01,London,E12000007,568074
2025-04-01,South West,E12000009,298882
2025-04-01,North West,E12000002,203443
2025-04-01,Yorkshire and The Humber,E12000003,196957
2025-04-01,East Midlands,E12000004,234008
2025-04-01,West Midlands Region,E12000005,240283
2025-04-01,East of England,E12000006,328213
2025-04-01,South East,E12000008,380630
2025-04-01,England and Wales,K04000001,279497
2025-04-01,Great Britain,K03000001,265707
2025-04-01,United Kingdom,K02000001,263243
2025-05-01,England,E92000001,288305
2025-05-01,Wales,W92000004,207715
